"time","site_id","SAIDI","est_uncertainty"
"1557100800000","313","3.300382","0"
"1557100800000","318","3.880835","0"
"1557100800000","323","6.4472","0"
"1557100800000","331","0.00478","0"
"1557100800000","332","4.327221","0"
"1557100800000","337","4.95866","0"
"1557100800000","342","1.183752","0"
"1557100800000","346","3.274347","0"
"1557100800000","347","0","0"
"1557100800000","350","5.590076","0"
"1557100800000","351","0.793611","0"
"1557100800000","352","2.431397","0"
"1557100800000","356","8.084272","0"
"1557100800000","357","1.01661","0"
"1557100800000","365","5.370611","0"
"1557100800000","366","8.825503","0"
"1557100800000","382","0.06959","0"
"1557100800000","383","4.026879","0"
"1557100800000","385","0","0"
"1557100800000","386","0.126784","0"
"1557100800000","391","3.543283","0"
"1557100800000","394","10.243752","0"
"1557100800000","403","4.794941","0"
"1557100800000","415","0.402745","0"
"1557100800000","418","3.670802","0"
"1557100800000","429","4.962612","0"
"1557100800000","433","0","0"
"1557100800000","440","4.185598","0"
"1557100800000","446","10.439946","0"
"1557100800000","447","7.503816","0"
"1557100800000","448","3.026943","0"
"1557100800000","463","0","0"
"1557100800000","472","5.970226","0"
"1557705600000","4","4.801179","0"
"1557705600000","12","1.262085","0"
"1557705600000","21","2.617179","0"
"1557705600000","27","3.270121","0"
"1557705600000","29","0.550278","0"
"1557705600000","34","5.053567","0"
"1557705600000","38","26.156789","0"
"1557705600000","44","4.590073","0"
"1557705600000","45","2.324648","0"
"1557705600000","56","2.785464","0"
"1557705600000","57","6.174056","0"
"1557705600000","63","10.464488","0"
"1557705600000","64","2.968015","0"
"1557705600000","69","5.417032","0"
"1557705600000","71","1.493935","0"
"1557705600000","74","7.134103","0"
"1557705600000","85","3.910806","0"
"1557705600000","88","20.887546","0"
"1557705600000","98","9.206928","0"
"1557705600000","110","2.019196","0"
"1557705600000","111","7.871282","0"
"1557705600000","119","0.386799","0"
"1557705600000","123","1.218021","0"
"1557705600000","135","1.931832","0"
"1557705600000","141","3.871053","0"
"1557705600000","142","0.534925","0"
"1557705600000","147","0","0"
"1557705600000","148","4.342399","0"
"1557705600000","156","0.33723","0"
"1557705600000","168","0.964962","0"
"1557705600000","177","5.12542","0"
"1557705600000","178","6.464479","0"
"1557705600000","179","2.201011","0"
"1557705600000","185","0","0"
"1557705600000","187","6.186075","0"
"1557705600000","189","0.660266","0"
"1557705600000","194","4.698835","0"
"1557705600000","195","2.489618","0"
"1557705600000","204","9.620186","0"
"1557705600000","218","1.250772","0"
"1557705600000","242","1.12302","0"
"1557705600000","247","0.450132","0"
"1557705600000","249","0.43735","0"
"1557705600000","257","3.855833","0"
"1557705600000","265","0.341189","0"
"1557705600000","270","1.747933","0"
"1557705600000","271","0.586602","0"
"1557705600000","272","1.171104","0"
"1557705600000","298","0.149143","0"
"1557705600000","302","3.958572","0"
"1557705600000","303","0.581903","0"
"1557705600000","308","0.298565","0"
"1557705600000","313","0.42","0"
"1557705600000","318","6.411381","0"
"1557705600000","323","5.020517","0"
"1557705600000","331","0.204644","0"
"1557705600000","332","1.912665","0"
"1557705600000","337","0.224854","0"
"1557705600000","342","0.409967","0"
"1557705600000","346","3.979398","0"
"1557705600000","347","1.449535","0"
"1557705600000","350","5.564347","0"
"1557705600000","351","22.644505","0"
"1557705600000","352","0.957234","0"
"1557705600000","354","1.222257","0"
"1557705600000","356","10.524185","0"
"1557705600000","365","0.991713","0"
"1557705600000","366","5.237339","0"
"1557705600000","379","9.969199","0"
"1557705600000","382","2.004781","0"
"1557705600000","383","0.928842","0"
"1557705600000","387","5.20192","0"
"1557705600000","391","2.634302","0"
"1557705600000","394","4.729864","0"
"1557705600000","403","0.216334","0"
"1557705600000","412","6.937273","0"
"1557705600000","415","0.619052","0"
"1557705600000","418","0.926341","0"
"1557705600000","422","0.216743","0"
"1557705600000","429","2.725866","0"
"1557705600000","433","3.312225","0"
"1557705600000","440","1.436204","0"
"1557705600000","447","3.445036","0"
"1557705600000","448","1.364148","0"
"1557705600000","456","8.877951","0"
"1557705600000","462","10.787259","0"
"1557705600000","463","2.990442","0"
"1557705600000","465","1.555932","0"
"1557705600000","472","3.935843","0"
"1558310400000","4","4.86501","0"
"1558310400000","12","4.823236","0"
"1558310400000","21","0","0"
"1558310400000","27","12.764586","0"
"1558310400000","34","11.085518","0"
"1558310400000","38","19.366122","0"
"1558310400000","44","11.250568","0"
"1558310400000","45","9.936249","0"
"1558310400000","56","4.528254","0"
"1558310400000","57","7.726043","0"
"1558310400000","64","10.379037","0"
"1558310400000","69","15.828733","0"
"1558310400000","71","8.769619","0"
"1558310400000","74","13.065656","0"
"1558310400000","85","8.616791","0"
"1558310400000","88","13.960697","0"
"1558310400000","98","3.43784","0"
"1558310400000","103","7.640629","0"
"1558310400000","110","13.367769","0"
"1558310400000","111","10.017778","0"
"1558310400000","119","4.074324","0"
"1558310400000","135","22.956615","0"
"1558310400000","141","11.852175","0"
"1558310400000","142","8.156211","0"
"1558310400000","147","0","0"
"1558310400000","148","11.692555","0"
"1558310400000","156","12.129858","0"
"1558310400000","168","8.910972","0"
"1558310400000","172","0","0"
"1558310400000","178","10.722749","0"
"1558310400000","179","0","0"
"1558310400000","185","11.736156","0"
"1558310400000","187","11.895634","0"
"1558310400000","195","9.70537","0"
"1558310400000","204","11.145229","0"
"1558310400000","218","4.04055","0"
"1558310400000","238","7.219371","0"
"1558310400000","247","8.114563","0"
"1558310400000","249","11.802334","0"
"1558310400000","257","20.081113","0"
"1558310400000","265","7.732772","0"
"1558310400000","270","1.989605","0"
"1558310400000","271","12.200182","0"
"1558310400000","272","5.62642","0"
"1558310400000","280","5.456881","0"
"1558310400000","281","1.484431","0"
"1558310400000","302","12.313463","0"
"1558310400000","303","8.968944","0"
"1558310400000","308","9.034721","0"
"1558310400000","310","6.790894","0"
"1558310400000","313","11.863763","0"
"1558310400000","318","7.7913","0"
"1558310400000","323","9.912514","0"
"1558310400000","331","5.082418","0"
"1558310400000","337","7.697577","0"
"1558310400000","342","4.854921","0"
"1558310400000","346","19.948954","0"
"1558310400000","347","0","0"
"1558310400000","350","7.238778","0"
"1558310400000","351","4.6071","0"
